county,date,ML,Low_90,High_90,Low_50,High_50
Brevard,2020-10-23,1.1400000000000001,0.8300000000000001,1.48,1.04,1.31
Brevard,2020-10-24,1.1500000000000001,0.84,1.48,1.05,1.32
Brevard,2020-10-25,1.12,0.8200000000000001,1.46,1.0,1.26
Brevard,2020-10-26,1.1300000000000001,0.8200000000000001,1.45,1.02,1.28
Brevard,2020-10-27,1.1500000000000001,0.85,1.48,1.04,1.3
Brevard,2020-10-28,1.1400000000000001,0.84,1.46,1.04,1.3
Brevard,2020-10-29,1.1300000000000001,0.84,1.46,1.04,1.3
Brevard,2020-10-30,1.1500000000000001,0.84,1.45,1.02,1.27
Brevard,2020-10-31,1.11,0.8200000000000001,1.43,1.0,1.25
Brevard,2020-11-01,1.1400000000000001,0.85,1.46,1.03,1.28
Brevard,2020-11-02,1.11,0.81,1.41,1.01,1.26
Brevard,2020-11-03,1.11,0.8200000000000001,1.42,1.01,1.26
Brevard,2020-11-04,1.1300000000000001,0.85,1.45,1.04,1.29
Brevard,2020-11-05,1.1500000000000001,0.86,1.45,1.07,1.32
Brevard,2020-11-06,1.1300000000000001,0.84,1.43,1.04,1.29
Brevard,2020-11-07,1.11,0.8300000000000001,1.42,0.99,1.23
Brevard,2020-11-08,1.1,0.8300000000000001,1.42,1.0,1.24
Brevard,2020-11-09,1.08,0.79,1.37,0.98,1.22
Brevard,2020-11-10,1.09,0.8,1.3800000000000001,0.99,1.23
Brevard,2020-11-11,1.08,0.8,1.3800000000000001,0.98,1.22
Brevard,2020-11-12,1.1,0.8200000000000001,1.4000000000000001,1.0,1.24
Brevard,2020-11-13,1.07,0.79,1.37,0.97,1.21
Brevard,2020-11-14,1.06,0.78,1.36,0.96,1.2
Brevard,2020-11-15,1.04,0.77,1.35,0.9500000000000001,1.19
Brevard,2020-11-16,1.08,0.8,1.3800000000000001,0.98,1.22
Brevard,2020-11-17,1.1,0.81,1.3800000000000001,1.01,1.25
Brevard,2020-11-18,1.12,0.84,1.41,1.03,1.27
Brevard,2020-11-19,1.11,0.84,1.41,1.02,1.26
Brevard,2020-11-20,1.11,0.84,1.41,1.03,1.27
Brevard,2020-11-21,1.09,0.81,1.37,0.98,1.21
Brevard,2020-11-22,1.08,0.8,1.36,0.97,1.2
Brevard,2020-11-23,1.0,0.72,1.28,0.89,1.12
Brevard,2020-11-24,1.02,0.75,1.31,0.91,1.1400000000000001
Brevard,2020-11-25,1.01,0.73,1.29,0.9,1.1300000000000001
Brevard,2020-11-26,1.03,0.77,1.34,0.91,1.1400000000000001
Brevard,2020-11-27,1.02,0.76,1.33,0.9,1.1300000000000001
Brevard,2020-11-28,1.02,0.76,1.33,0.9,1.1300000000000001
Brevard,2020-11-29,1.04,0.78,1.35,0.92,1.1500000000000001
Brevard,2020-11-30,1.1400000000000001,0.87,1.43,1.04,1.27
Brevard,2020-12-01,1.12,0.85,1.41,1.02,1.25
Brevard,2020-12-02,1.16,0.88,1.43,1.07,1.3
Brevard,2020-12-03,1.1400000000000001,0.87,1.42,1.05,1.28
Brevard,2020-12-04,1.12,0.86,1.41,1.03,1.26
Brevard,2020-12-05,1.06,0.79,1.33,0.98,1.21
Brevard,2020-12-06,1.03,0.76,1.3,0.9500000000000001,1.18
Brevard,2020-12-07,0.99,0.72,1.26,0.91,1.1400000000000001
Brevard,2020-12-08,1.02,0.77,1.32,0.9400000000000001,1.17
Brevard,2020-12-09,1.06,0.8,1.35,0.98,1.21
Brevard,2020-12-10,1.07,0.79,1.33,0.99,1.22
Brevard,2020-12-11,1.08,0.8200000000000001,1.36,1.01,1.24
Brevard,2020-12-12,1.08,0.8200000000000001,1.36,0.97,1.19
Brevard,2020-12-13,1.07,0.8200000000000001,1.36,0.97,1.19
Brevard,2020-12-14,1.09,0.84,1.3800000000000001,0.99,1.21
Brevard,2020-12-15,1.1,0.8300000000000001,1.36,1.01,1.23
Brevard,2020-12-16,1.11,0.85,1.3800000000000001,1.02,1.24
Brevard,2020-12-17,1.11,0.86,1.3900000000000001,1.02,1.24
Brevard,2020-12-18,1.08,0.84,1.37,1.0,1.22
Brevard,2020-12-19,1.05,0.8,1.33,0.97,1.19
Brevard,2020-12-20,1.02,0.77,1.3,0.9400000000000001,1.16
Brevard,2020-12-21,1.03,0.79,1.32,0.9500000000000001,1.17
Brevard,2020-12-22,0.96,0.71,1.24,0.88,1.1
Brevard,2020-12-23,0.99,0.74,1.27,0.91,1.1300000000000001
Brevard,2020-12-24,0.99,0.73,1.26,0.9,1.12
Brevard,2020-12-25,1.0,0.74,1.27,0.91,1.1300000000000001
Brevard,2020-12-26,1.0,0.74,1.27,0.91,1.1300000000000001
Brevard,2020-12-27,1.02,0.76,1.29,0.93,1.1500000000000001
Brevard,2020-12-28,1.05,0.79,1.32,0.96,1.18
Brevard,2020-12-29,1.06,0.81,1.34,0.97,1.19
Brevard,2020-12-30,1.1400000000000001,0.89,1.42,1.06,1.28
Brevard,2020-12-31,1.1500000000000001,0.9,1.42,1.07,1.29
Brevard,2021-01-01,1.21,0.96,1.48,1.1,1.31
Brevard,2021-01-02,1.26,1.02,1.53,1.17,1.3800000000000001
Brevard,2021-01-03,1.27,1.03,1.53,1.2,1.41
Brevard,2021-01-04,1.32,1.08,1.57,1.22,1.42
Brevard,2021-01-05,1.42,1.19,1.67,1.34,1.54
Brevard,2021-01-06,1.33,1.1,1.57,1.27,1.47
Brevard,2021-01-07,1.29,1.06,1.52,1.21,1.4000000000000001
Brevard,2021-01-08,1.23,1.01,1.47,1.1500000000000001,1.34
Brevard,2021-01-09,1.16,0.9500000000000001,1.41,1.09,1.28
Brevard,2021-01-10,1.1300000000000001,0.92,1.3800000000000001,1.06,1.25
Brevard,2021-01-11,1.07,0.86,1.32,1.0,1.19
Brevard,2021-01-12,1.06,0.85,1.31,0.99,1.18
Brevard,2021-01-13,1.06,0.84,1.3,0.98,1.17
Brevard,2021-01-14,1.08,0.87,1.33,1.01,1.2
Brevard,2021-01-15,1.0,0.79,1.25,0.93,1.12
Brevard,2021-01-16,0.97,0.75,1.21,0.9,1.09
Brevard,2021-01-17,0.9400000000000001,0.71,1.17,0.85,1.04
Brevard,2021-01-18,0.91,0.6900000000000001,1.16,0.8200000000000001,1.01
Brevard,2021-01-19,0.89,0.66,1.1300000000000001,0.8200000000000001,1.02
Brevard,2021-01-20,0.93,0.6900000000000001,1.16,0.86,1.06
Brevard,2021-01-21,0.93,0.71,1.19,0.86,1.06
Brevard,2021-01-22,0.96,0.74,1.22,0.89,1.09
Brevard,2021-01-23,0.9400000000000001,0.71,1.19,0.86,1.06
Brevard,2021-01-24,0.93,0.7000000000000001,1.18,0.85,1.05
Brevard,2021-01-25,0.92,0.68,1.16,0.84,1.04
Brevard,2021-01-26,0.89,0.65,1.1300000000000001,0.81,1.01
Brevard,2021-01-27,0.93,0.7000000000000001,1.19,0.84,1.04
Brevard,2021-01-28,0.9400000000000001,0.71,1.2,0.85,1.05
Brevard,2021-01-29,0.9400000000000001,0.71,1.2,0.85,1.05
Brevard,2021-01-30,0.99,0.75,1.24,0.89,1.09
Brevard,2021-01-31,0.98,0.74,1.23,0.88,1.08
Brevard,2021-02-01,0.9400000000000001,0.71,1.2,0.85,1.05
Brevard,2021-02-02,0.97,0.73,1.22,0.87,1.07
Brevard,2021-02-03,0.91,0.67,1.16,0.81,1.01
Brevard,2021-02-04,0.93,0.6900000000000001,1.18,0.86,1.07
Brevard,2021-02-05,0.92,0.67,1.16,0.85,1.06
Brevard,2021-02-06,0.91,0.67,1.17,0.8300000000000001,1.04
Brevard,2021-02-07,0.91,0.67,1.17,0.8300000000000001,1.04
Brevard,2021-02-08,0.92,0.68,1.18,0.84,1.05
Brevard,2021-02-09,0.87,0.62,1.12,0.79,1.0
Brevard,2021-02-10,0.88,0.64,1.1500000000000001,0.79,1.0
Brevard,2021-02-11,0.84,0.59,1.1,0.75,0.96
Brevard,2021-02-12,0.81,0.55,1.06,0.71,0.92
Brevard,2021-02-13,0.79,0.54,1.06,0.71,0.93
Brevard,2021-02-14,0.79,0.55,1.08,0.71,0.93
Brevard,2021-02-15,0.79,0.53,1.06,0.7000000000000001,0.92
Brevard,2021-02-16,0.79,0.54,1.08,0.6900000000000001,0.91
Brevard,2021-02-17,0.8200000000000001,0.56,1.1,0.71,0.93
Brevard,2021-02-18,0.85,0.58,1.12,0.77,1.0
Brevard,2021-02-19,0.87,0.62,1.17,0.79,1.02
Brevard,2021-02-20,0.86,0.6,1.1500000000000001,0.77,1.0
Brevard,2021-02-21,0.87,0.61,1.16,0.79,1.02
Brevard,2021-02-22,0.9,0.64,1.19,0.8200000000000001,1.05
Brevard,2021-02-23,0.93,0.66,1.21,0.84,1.07
Brevard,2021-02-24,0.93,0.66,1.21,0.84,1.07
Brevard,2021-02-25,0.92,0.66,1.21,0.84,1.07
Brevard,2021-02-26,0.91,0.64,1.19,0.8300000000000001,1.06
Brevard,2021-02-27,0.9,0.63,1.18,0.81,1.04
Brevard,2021-02-28,0.86,0.6,1.16,0.77,1.0
Brevard,2021-03-01,0.85,0.58,1.1400000000000001,0.75,0.98
Brevard,2021-03-02,0.84,0.56,1.12,0.73,0.96
Brevard,2021-03-03,0.8300000000000001,0.5700000000000001,1.1400000000000001,0.75,0.99
Brevard,2021-03-04,0.85,0.58,1.1500000000000001,0.77,1.01
Brevard,2021-03-05,0.85,0.56,1.1300000000000001,0.76,1.0
Brevard,2021-03-06,0.84,0.5700000000000001,1.1500000000000001,0.75,0.99
Brevard,2021-03-07,0.87,0.58,1.16,0.77,1.01
Brevard,2021-03-08,0.87,0.58,1.16,0.76,1.0
Brevard,2021-03-09,0.9,0.63,1.22,0.79,1.03
Brevard,2021-03-10,0.93,0.66,1.25,0.8200000000000001,1.06
Brevard,2021-03-11,0.9400000000000001,0.66,1.25,0.8300000000000001,1.07
Brevard,2021-03-12,0.9400000000000001,0.66,1.25,0.8300000000000001,1.07
Brevard,2021-03-13,0.98,0.71,1.3,0.87,1.11
Brevard,2021-03-14,0.91,0.64,1.23,0.8,1.04
Brevard,2021-03-15,0.9,0.62,1.21,0.79,1.03
Brevard,2021-03-16,0.88,0.6,1.19,0.75,0.99
Brevard,2021-03-17,0.87,0.58,1.17,0.79,1.04
Brevard,2021-03-18,0.87,0.59,1.19,0.78,1.03
Brevard,2021-03-19,0.89,0.6,1.2,0.79,1.04
Brevard,2021-03-20,0.86,0.5700000000000001,1.17,0.76,1.01
Brevard,2021-03-21,0.93,0.63,1.23,0.8300000000000001,1.08
Brevard,2021-03-22,0.9400000000000001,0.66,1.27,0.8300000000000001,1.08
Brevard,2021-03-23,0.9400000000000001,0.65,1.26,0.8300000000000001,1.08
Brevard,2021-03-24,0.96,0.67,1.28,0.85,1.1
Brevard,2021-03-25,0.96,0.68,1.29,0.86,1.11
Brevard,2021-03-26,0.9500000000000001,0.66,1.27,0.84,1.09
Brevard,2021-03-27,0.93,0.65,1.26,0.8300000000000001,1.08
Brevard,2021-03-28,0.91,0.63,1.24,0.8,1.05
Brevard,2021-03-29,0.93,0.64,1.25,0.8200000000000001,1.07
Brevard,2021-03-30,0.9500000000000001,0.66,1.27,0.84,1.09
Brevard,2021-03-31,0.97,0.68,1.29,0.85,1.1
Brevard,2021-04-01,0.99,0.6900000000000001,1.3,0.87,1.12
Brevard,2021-04-02,0.99,0.7000000000000001,1.31,0.88,1.1300000000000001
Brevard,2021-04-03,1.0,0.71,1.32,0.89,1.1400000000000001
Brevard,2021-04-04,1.02,0.73,1.34,0.91,1.16
Brevard,2021-04-05,1.02,0.74,1.35,0.92,1.17
Brevard,2021-04-06,1.04,0.74,1.34,0.9400000000000001,1.19
Brevard,2021-04-07,1.06,0.77,1.37,0.96,1.21
Brevard,2021-04-08,1.08,0.79,1.3900000000000001,0.98,1.23
Brevard,2021-04-09,1.06,0.76,1.35,0.97,1.22
Brevard,2021-04-10,1.05,0.76,1.35,0.97,1.22
Brevard,2021-04-11,1.05,0.77,1.36,0.93,1.17
Brevard,2021-04-12,1.05,0.77,1.36,0.93,1.17
Brevard,2021-04-13,1.06,0.78,1.37,0.9500000000000001,1.19
Brevard,2021-04-14,1.07,0.78,1.36,0.96,1.2
Brevard,2021-04-15,1.07,0.78,1.36,0.96,1.2
Brevard,2021-04-16,1.07,0.79,1.37,0.97,1.21
Brevard,2021-04-17,1.05,0.77,1.35,0.9500000000000001,1.19
Brevard,2021-04-18,1.02,0.75,1.33,0.93,1.17
Brevard,2021-04-19,1.02,0.75,1.33,0.93,1.17
Brevard,2021-04-20,1.02,0.74,1.32,0.92,1.16
Brevard,2021-04-21,1.05,0.77,1.35,0.9500000000000001,1.19
Brevard,2021-04-22,1.06,0.79,1.37,0.97,1.21
Brevard,2021-04-23,1.08,0.79,1.36,0.99,1.23
Brevard,2021-04-24,1.04,0.77,1.34,0.96,1.2
Brevard,2021-04-25,1.04,0.76,1.33,0.9500000000000001,1.19
Brevard,2021-04-26,1.01,0.74,1.31,0.93,1.17
Brevard,2021-04-27,1.0,0.72,1.29,0.91,1.1500000000000001
Brevard,2021-04-28,0.99,0.71,1.28,0.9,1.1400000000000001
Brevard,2021-04-29,0.97,0.68,1.25,0.88,1.12
Brevard,2021-04-30,0.9400000000000001,0.67,1.25,0.85,1.09
Brevard,2021-05-01,0.92,0.64,1.22,0.8200000000000001,1.06
Brevard,2021-05-02,0.89,0.61,1.19,0.79,1.03
Brevard,2021-05-03,0.88,0.6,1.19,0.77,1.01
Brevard,2021-05-04,0.87,0.58,1.17,0.78,1.03
Brevard,2021-05-05,0.86,0.58,1.18,0.77,1.02
Brevard,2021-05-06,0.87,0.58,1.18,0.78,1.03
Brevard,2021-05-07,0.88,0.6,1.21,0.78,1.03
Brevard,2021-05-08,0.88,0.59,1.2,0.77,1.02
Brevard,2021-05-09,0.88,0.5700000000000001,1.18,0.75,1.0
Brevard,2021-05-10,0.89,0.6,1.22,0.8,1.06
Brevard,2021-05-11,0.88,0.59,1.21,0.79,1.05
Brevard,2021-05-12,0.89,0.59,1.21,0.79,1.05
Brevard,2021-05-13,0.89,0.59,1.22,0.79,1.05
Brevard,2021-05-14,0.88,0.58,1.21,0.78,1.04
Brevard,2021-05-15,0.87,0.56,1.19,0.76,1.02
Brevard,2021-05-16,0.86,0.56,1.2,0.74,1.0
Brevard,2021-05-17,0.84,0.54,1.18,0.75,1.02
Brevard,2021-05-18,0.85,0.53,1.17,0.75,1.02
Brevard,2021-05-19,0.86,0.55,1.2,0.75,1.02
Brevard,2021-05-20,0.85,0.53,1.18,0.74,1.01
Brevard,2021-05-21,0.8300000000000001,0.52,1.18,0.71,0.98
Brevard,2021-05-22,0.8,0.48,1.1400000000000001,0.67,0.9400000000000001
Brevard,2021-05-23,0.77,0.46,1.1300000000000001,0.67,0.9500000000000001
Brevard,2021-05-24,0.76,0.45,1.1300000000000001,0.65,0.93
Brevard,2021-05-25,0.76,0.42,1.1,0.63,0.91
Brevard,2021-05-26,0.73,0.4,1.09,0.63,0.92
Brevard,2021-05-27,0.72,0.38,1.08,0.6,0.89
Brevard,2021-05-28,0.7000000000000001,0.36,1.07,0.56,0.85
Brevard,2021-05-29,0.73,0.39,1.11,0.62,0.92
Brevard,2021-05-30,0.74,0.39,1.12,0.61,0.91
Brevard,2021-05-31,0.76,0.42,1.16,0.61,0.91
Brevard,2021-06-01,0.77,0.41000000000000003,1.1500000000000001,0.65,0.96
Brevard,2021-06-02,0.78,0.43,1.18,0.66,0.97
Brevard,2021-06-03,0.8,0.43,1.18,0.67,0.98
Brevard,2021-06-04,0.8,0.44,1.2,0.66,0.97
Brevard,2021-06-05,0.7000000000000001,0.33,1.09,0.58,0.9
Broward,2020-03-12,3.0,1.01,6.99,2.04,4.45
Broward,2020-03-13,2.21,0.8200000000000001,4.28,1.58,3.0300000000000002
Broward,2020-03-14,2.16,0.87,3.94,1.6600000000000001,2.96
Broward,2020-03-15,2.23,1.01,3.87,1.76,2.97
Broward,2020-03-16,2.24,1.03,3.65,1.72,2.82
Broward,2020-03-17,2.3000000000000003,1.1500000000000001,3.58,1.86,2.88
Broward,2020-03-18,2.44,1.37,3.63,2.02,2.96
Broward,2020-03-19,2.46,1.49,3.54,2.1,2.95
Broward,2020-03-20,2.52,1.6300000000000001,3.48,2.21,2.98
Broward,2020-03-21,2.42,1.61,3.27,2.14,2.83
Broward,2020-03-22,2.47,1.73,3.23,2.2,2.82
Broward,2020-03-23,2.44,1.8,3.16,2.21,2.77
Broward,2020-03-24,2.46,1.85,3.0700000000000003,2.27,2.7800000000000002
Broward,2020-03-25,2.52,1.97,3.0700000000000003,2.35,2.81
Broward,2020-03-26,2.5,2.0100000000000002,3.0,2.33,2.74
Broward,2020-03-27,2.39,1.95,2.85,2.22,2.59
Broward,2020-03-28,2.21,1.81,2.64,2.05,2.39
Broward,2020-03-29,2.0300000000000002,1.6600000000000001,2.44,1.8900000000000001,2.21
Broward,2020-03-30,1.8800000000000001,1.52,2.25,1.74,2.04
Broward,2020-03-31,1.74,1.4000000000000001,2.1,1.62,1.9100000000000001
Broward,2020-04-01,1.62,1.3,1.98,1.51,1.79
Broward,2020-04-02,1.52,1.21,1.87,1.4000000000000001,1.67
Broward,2020-04-03,1.52,1.2,1.84,1.42,1.69
Broward,2020-04-04,1.52,1.22,1.85,1.41,1.67
Broward,2020-04-05,1.48,1.17,1.78,1.35,1.6
Broward,2020-04-06,1.42,1.1300000000000001,1.73,1.32,1.57
Broward,2020-04-07,1.41,1.12,1.71,1.33,1.58
Broward,2020-04-08,1.37,1.08,1.6600000000000001,1.27,1.51
Broward,2020-04-09,1.33,1.06,1.6400000000000001,1.23,1.47
Broward,2020-04-10,1.32,1.04,1.61,1.23,1.47
Broward,2020-04-11,1.27,1.0,1.57,1.19,1.43
Broward,2020-04-12,1.22,0.9400000000000001,1.5,1.11,1.34
Broward,2020-04-13,1.18,0.91,1.47,1.08,1.31
Broward,2020-04-14,1.16,0.89,1.45,1.06,1.29
Broward,2020-04-15,1.1500000000000001,0.88,1.44,1.04,1.27
Broward,2020-04-16,1.1500000000000001,0.88,1.44,1.05,1.28
Broward,2020-04-17,1.1,0.8300000000000001,1.3900000000000001,1.0,1.23
Broward,2020-04-18,1.1,0.8300000000000001,1.3900000000000001,1.0,1.23
Broward,2020-04-19,1.06,0.79,1.35,0.9500000000000001,1.18
Broward,2020-04-20,1.06,0.79,1.35,0.96,1.19
Broward,2020-04-21,1.04,0.76,1.32,0.92,1.1500000000000001
Broward,2020-04-22,1.01,0.74,1.31,0.93,1.17
Broward,2020-04-23,0.99,0.72,1.29,0.9,1.1400000000000001
Broward,2020-04-24,0.97,0.6900000000000001,1.26,0.88,1.12
Broward,2020-04-25,0.93,0.66,1.24,0.84,1.08
Broward,2020-04-26,0.9,0.62,1.2,0.8,1.04
Broward,2020-04-27,0.81,0.54,1.1300000000000001,0.7000000000000001,0.9400000000000001
Broward,2020-04-28,0.84,0.56,1.16,0.75,1.0
Broward,2020-04-29,0.88,0.59,1.19,0.78,1.03
Broward,2020-04-30,0.91,0.62,1.23,0.8,1.05
Broward,2020-05-01,0.93,0.63,1.24,0.81,1.06
Broward,2020-05-02,0.96,0.66,1.27,0.84,1.09
Broward,2020-05-03,0.96,0.66,1.27,0.84,1.09
Broward,2020-05-04,0.98,0.68,1.29,0.86,1.11
Broward,2020-05-05,0.89,0.58,1.19,0.8,1.06
Broward,2020-05-06,0.88,0.59,1.21,0.79,1.05
Broward,2020-05-07,0.9,0.59,1.21,0.8,1.06
Broward,2020-05-08,0.87,0.5700000000000001,1.2,0.76,1.02
Broward,2020-05-09,0.86,0.55,1.18,0.75,1.01
Broward,2020-05-10,0.84,0.54,1.18,0.72,0.98
Broward,2020-05-11,0.81,0.5,1.1400000000000001,0.71,0.98
Broward,2020-05-12,0.84,0.54,1.19,0.74,1.01
Broward,2020-05-13,0.84,0.52,1.17,0.73,1.0
Broward,2020-05-14,0.8300000000000001,0.52,1.18,0.71,0.98
Broward,2020-05-15,0.87,0.55,1.21,0.74,1.01
Broward,2020-05-16,0.86,0.54,1.21,0.76,1.04
Broward,2020-05-17,0.87,0.55,1.22,0.77,1.05
Broward,2020-05-18,0.9,0.5700000000000001,1.24,0.79,1.07
Broward,2020-05-19,0.9,0.5700000000000001,1.24,0.8,1.08
Broward,2020-05-20,0.92,0.6,1.28,0.8,1.08
Broward,2020-05-21,0.93,0.61,1.29,0.8200000000000001,1.1
Broward,2020-05-22,0.93,0.61,1.29,0.8200000000000001,1.1
Broward,2020-05-23,0.92,0.6,1.28,0.81,1.09
Broward,2020-05-24,0.9,0.58,1.26,0.79,1.07
Broward,2020-05-25,0.86,0.53,1.21,0.74,1.02
Broward,2020-05-26,0.88,0.56,1.25,0.74,1.02
Broward,2020-05-27,0.91,0.58,1.27,0.81,1.1
Broward,2020-05-28,0.9400000000000001,0.61,1.3,0.8300000000000001,1.12
Broward,2020-05-29,0.96,0.63,1.32,0.86,1.1500000000000001
Broward,2020-05-30,0.99,0.66,1.35,0.88,1.17
Broward,2020-05-31,1.02,0.7000000000000001,1.3900000000000001,0.89,1.17
Broward,2020-06-01,1.06,0.73,1.41,0.9400000000000001,1.22
Broward,2020-06-02,1.07,0.75,1.43,0.96,1.24
Broward,2020-06-03,1.1,0.78,1.45,1.0,1.28
Broward,2020-06-04,1.1500000000000001,0.8200000000000001,1.48,1.05,1.33
Broward,2020-06-05,1.18,0.87,1.53,1.06,1.33
Broward,2020-06-06,1.2,0.9,1.55,1.1,1.37
Broward,2020-06-07,1.22,0.92,1.56,1.09,1.35
Broward,2020-06-08,1.22,0.92,1.55,1.12,1.3800000000000001
Broward,2020-06-09,1.29,0.99,1.61,1.19,1.45
Broward,2020-06-10,1.37,1.08,1.69,1.26,1.51
Broward,2020-06-11,1.34,1.05,1.6400000000000001,1.26,1.51
Broward,2020-06-12,1.33,1.05,1.6300000000000001,1.23,1.47
Broward,2020-06-13,1.43,1.16,1.73,1.34,1.58
Broward,2020-06-14,1.46,1.18,1.73,1.37,1.6
Broward,2020-06-15,1.49,1.23,1.77,1.3800000000000001,1.6
Broward,2020-06-16,1.49,1.22,1.74,1.41,1.6300000000000001
Broward,2020-06-17,1.5,1.26,1.77,1.41,1.62
Broward,2020-06-18,1.54,1.31,1.81,1.47,1.68
Broward,2020-06-19,1.47,1.22,1.7,1.3800000000000001,1.58
Broward,2020-06-20,1.3900000000000001,1.17,1.6500000000000001,1.32,1.52
Broward,2020-06-21,1.3800000000000001,1.16,1.6300000000000001,1.29,1.48
Broward,2020-06-22,1.36,1.1400000000000001,1.6,1.28,1.47
Broward,2020-06-23,1.44,1.22,1.67,1.37,1.56
Broward,2020-06-24,1.52,1.3,1.74,1.42,1.6
Broward,2020-06-25,1.56,1.35,1.78,1.49,1.67
Broward,2020-06-26,1.56,1.36,1.78,1.5,1.68
Broward,2020-06-27,1.51,1.31,1.72,1.44,1.61
Broward,2020-06-28,1.43,1.23,1.6300000000000001,1.37,1.54
Broward,2020-06-29,1.46,1.26,1.6500000000000001,1.37,1.53
Broward,2020-06-30,1.47,1.29,1.68,1.4000000000000001,1.56
Broward,2020-07-01,1.56,1.3800000000000001,1.76,1.51,1.67
Broward,2020-07-02,1.74,1.57,1.94,1.67,1.82
Broward,2020-07-03,1.7,1.53,1.8800000000000001,1.6500000000000001,1.8
Broward,2020-07-04,1.6,1.43,1.77,1.54,1.68
Broward,2020-07-05,1.54,1.37,1.7,1.49,1.6300000000000001
Broward,2020-07-06,1.44,1.28,1.61,1.3900000000000001,1.53
Broward,2020-07-07,1.4000000000000001,1.23,1.55,1.35,1.49
Broward,2020-07-08,1.36,1.21,1.53,1.3,1.43
Broward,2020-07-09,1.37,1.22,1.54,1.31,1.44
Broward,2020-07-10,1.45,1.3,1.61,1.4000000000000001,1.53
Broward,2020-07-11,1.44,1.3,1.61,1.3900000000000001,1.52
Broward,2020-07-12,1.34,1.2,1.5,1.3,1.43
Broward,2020-07-13,1.25,1.11,1.41,1.21,1.34
Broward,2020-07-14,1.1400000000000001,1.0,1.3,1.1,1.23
Broward,2020-07-15,1.05,0.91,1.21,1.01,1.1400000000000001
Broward,2020-07-16,0.9500000000000001,0.81,1.11,0.91,1.04
Broward,2020-07-17,0.98,0.8300000000000001,1.1300000000000001,0.9400000000000001,1.07
Broward,2020-07-18,1.02,0.87,1.17,0.98,1.11
Broward,2020-07-19,1.02,0.86,1.16,0.97,1.1
Broward,2020-07-20,1.0,0.85,1.1500000000000001,0.96,1.09
Broward,2020-07-21,1.03,0.88,1.18,0.99,1.12
Broward,2020-07-22,1.07,0.92,1.22,1.03,1.16
Broward,2020-07-23,1.05,0.91,1.21,1.01,1.1400000000000001
Broward,2020-07-24,1.01,0.86,1.16,0.97,1.1
Broward,2020-07-25,0.92,0.77,1.07,0.88,1.01
Broward,2020-07-26,0.93,0.78,1.08,0.89,1.02
Broward,2020-07-27,0.93,0.79,1.1,0.88,1.01
Broward,2020-07-28,0.87,0.73,1.04,0.8200000000000001,0.9500000000000001
Broward,2020-07-29,0.87,0.72,1.03,0.8200000000000001,0.9500000000000001
Broward,2020-07-30,0.91,0.75,1.06,0.85,0.98
Broward,2020-07-31,0.8200000000000001,0.66,0.97,0.77,0.9
Broward,2020-08-01,0.76,0.61,0.93,0.7000000000000001,0.8300000000000001
Broward,2020-08-02,0.62,0.46,0.78,0.5700000000000001,0.71
Broward,2020-08-03,0.52,0.36,0.6900000000000001,0.47000000000000003,0.61
Broward,2020-08-04,0.46,0.3,0.64,0.4,0.54
Broward,2020-08-05,0.44,0.27,0.62,0.39,0.54
Broward,2020-08-06,0.47000000000000003,0.3,0.66,0.41000000000000003,0.56
Broward,2020-08-07,0.59,0.42,0.79,0.52,0.67
Broward,2020-08-08,0.72,0.55,0.92,0.65,0.8
Broward,2020-08-09,0.78,0.6,0.97,0.7000000000000001,0.85
Broward,2020-08-10,0.79,0.61,0.98,0.71,0.86
Broward,2020-08-11,0.79,0.61,0.98,0.74,0.9
Broward,2020-08-12,0.78,0.59,0.96,0.73,0.89
Broward,2020-08-13,0.77,0.6,0.98,0.72,0.88
Broward,2020-08-14,0.75,0.5700000000000001,0.9500000000000001,0.6900000000000001,0.85
Broward,2020-08-15,0.7000000000000001,0.51,0.89,0.64,0.8
Broward,2020-08-16,0.68,0.5,0.89,0.62,0.78
Broward,2020-08-17,0.66,0.47000000000000003,0.86,0.59,0.75
Broward,2020-08-18,0.66,0.47000000000000003,0.87,0.6,0.77
Broward,2020-08-19,0.65,0.45,0.85,0.59,0.76
Broward,2020-08-20,0.66,0.46,0.87,0.59,0.76
Broward,2020-08-21,0.66,0.45,0.86,0.58,0.75
Broward,2020-08-22,0.63,0.43,0.85,0.58,0.76
Broward,2020-08-23,0.62,0.42,0.85,0.56,0.74
Broward,2020-08-24,0.5700000000000001,0.36,0.79,0.5,0.68
Broward,2020-08-25,0.58,0.37,0.81,0.49,0.67
Broward,2020-08-26,0.61,0.4,0.85,0.54,0.73
Broward,2020-08-27,0.64,0.42,0.87,0.5700000000000001,0.76
Broward,2020-08-28,0.65,0.43,0.89,0.58,0.77
Broward,2020-08-29,0.9400000000000001,0.72,1.18,0.86,1.05
Broward,2020-08-30,0.96,0.75,1.21,0.89,1.08
Broward,2020-08-31,1.0,0.78,1.23,0.93,1.12
Broward,2020-09-01,0.99,0.78,1.23,0.92,1.11
Broward,2020-09-02,0.97,0.76,1.21,0.91,1.1
Broward,2020-09-03,0.92,0.7000000000000001,1.1400000000000001,0.86,1.05
Broward,2020-09-04,0.85,0.64,1.09,0.79,0.98
Broward,2020-09-05,0.58,0.36,0.81,0.51,0.7000000000000001
Broward,2020-09-06,0.6,0.37,0.8300000000000001,0.51,0.7000000000000001
